,column,row,z_axis,cell_states
1952,7259.0,8692.0,12.0,aCM3
1953,6571.0,8724.0,16.0,aCM3
1954,6755.0,8732.0,20.0,aCM5
1955,6687.0,8748.0,0.0,aCM3
1956,6859.0,8904.0,24.0,aCM3
1957,6535.0,8916.0,8.0,aCM1
1958,7151.0,8944.0,24.0,aCM3
1959,6695.0,8948.0,12.0,aCM1
1960,6991.0,9016.0,24.0,aCM1
1961,7079.0,9036.0,8.0,aCM1
1962,7367.0,9044.0,20.0,aCM1
1963,6739.0,9052.0,8.0,aCM3
1964,6599.0,9068.0,24.0,aCM3
1965,6955.0,9092.0,12.0,aCM1
1966,7059.0,9100.0,16.0,aCM1
1967,6807.0,9108.0,12.0,aCM3
1968,6567.0,9116.0,4.0,aCM1
1969,7319.0,9128.0,16.0,aCM1
1970,6672.0,9295.0,19.0,aCM3
1971,7295.0,9201.0,24.0,aCM1
1972,6615.0,9213.0,8.0,aCM3
1973,7239.0,9217.0,24.0,aCM1
1974,7071.0,9221.0,16.0,aCM1
1975,6603.0,9265.0,16.0,aCM1
1976,7187.0,9277.0,24.0,aCM1
1977,7051.0,9301.0,4.0,aCM1
1978,6887.0,9309.0,16.0,aCM3
1979,6567.0,9353.0,24.0,aCM1
1980,7171.0,9381.0,4.0,aCM1
1981,6791.0,9413.0,24.0,aCM3
1982,6959.0,9477.0,12.0,aCM3
1983,6667.0,9529.0,24.0,aCM3
1984,6691.0,9565.0,24.0,aCM1
1985,6783.0,9589.0,12.0,aCM3
1986,7307.0,9589.0,4.0,aCM1
1987,6951.0,9637.0,12.0,aCM3
1988,7211.0,9697.0,24.0,aCM3
1989,6919.0,9705.0,24.0,aCM3
1990,7131.0,9745.0,4.0,aCM3
1991,6715.0,9761.0,24.0,aCM3
1992,7207.0,9761.0,16.0,aCM3
1993,6783.0,9833.0,12.0,aCM3
1994,7339.0,9849.0,8.0,aCM3
1995,7123.0,9897.0,16.0,aCM3
1996,6827.0,9933.0,16.0,aCM1
1997,6627.0,9981.0,12.0,aCM1
1998,6811.0,9993.0,24.0,aCM3
1999,7243.0,10005.0,4.0,aCM3
2000,6910.0,10619.0,7.0,aCM3
2001,7204.0,10885.0,15.0,aCM3
2002,7183.0,10479.0,15.0,aCM1
2003,6781.0,10069.0,24.0,aCM1
2004,7069.0,10069.0,0.0,aCM1
2005,7001.0,10137.0,4.0,aCM3
2006,7309.0,10181.0,16.0,aCM3
2007,6909.0,10189.0,8.0,aCM1
2008,7081.0,10189.0,20.0,aCM3
2009,7225.0,10189.0,12.0,aCM3
2010,6693.0,10201.0,24.0,aCM3
2011,6849.0,10217.0,24.0,aCM1
2012,6941.0,10273.0,12.0,aCM1
2013,7257.0,10309.0,4.0,aCM1
2014,7025.0,10361.0,4.0,aCM3
2015,6661.0,10565.0,0.0,aCM1
2016,6797.0,10677.0,16.0,aCM1
2017,7181.0,10713.0,8.0,aCM1
2018,7105.0,10945.0,24.0,aCM1
2019,7142.0,11170.0,19.0,aCM1
2020,7265.0,11328.0,23.0,aCM1
2021,7047.0,11044.0,23.0,aCM1
2022,7085.0,10972.0,24.0,aCM3
2023,7129.0,10996.0,8.0,aCM3
2024,7117.0,11064.0,28.0,aCM1
2025,7033.0,11128.0,24.0,aCM1
2026,7253.0,11140.0,8.0,aCM1
2027,7133.0,11144.0,16.0,aCM1
2028,7137.0,11160.0,20.0,aCM2
2029,7225.0,11164.0,24.0,aCM3
2030,7281.0,11208.0,24.0,aCM1
2031,7057.0,11212.0,24.0,aCM1
2032,7153.0,11220.0,24.0,aCM1
2033,7289.0,11232.0,16.0,aCM3
2034,7249.0,11252.0,24.0,aCM3
2035,7065.0,11264.0,24.0,aCM1
2036,7101.0,11324.0,24.0,aCM2
2037,7141.0,11324.0,24.0,aCM1
2038,7281.0,11328.0,24.0,aCM1
2039,7161.0,11340.0,20.0,aCM1
2040,7301.0,11348.0,20.0,aCM1
2041,7225.0,11360.0,12.0,aCM1
2042,7607.0,2244.0,20.0,aCM1
2043,7631.0,2268.0,24.0,aCM1
2044,7855.0,2272.0,20.0,aCM1
2045,7507.0,2300.0,12.0,aCM1
2046,7611.0,2308.0,24.0,aCM1
2047,8083.0,2312.0,24.0,aCM1
2048,8195.0,2408.0,12.0,aCM1
2049,8015.0,2504.0,16.0,aCM1
2050,8219.0,2508.0,12.0,aCM1
2051,8107.0,2556.0,20.0,aCM1
2052,8019.0,2580.0,16.0,aCM1
2053,8279.0,2600.0,24.0,aCM1
2054,8119.0,2604.0,24.0,aCM1
2055,8143.0,2620.0,8.0,aCM1
2056,8179.0,2620.0,12.0,aCM1
2057,7867.0,2652.0,24.0,aCM1
2058,7655.0,3587.0,23.0,aCM3
2059,7386.0,3482.0,23.0,aCM1
2060,8020.0,3495.0,23.0,aCM3
2061,8211.0,2791.0,24.0,aCM1
2062,8195.0,2923.0,16.0,aCM1
2063,7947.0,2931.0,24.0,aCM1
2064,7835.0,3051.0,16.0,aCM1
2065,7915.0,3203.0,24.0,aCM1
2066,7791.0,3215.0,24.0,aCM1
2067,8183.0,3231.0,12.0,aCM1
2068,7871.0,3319.0,24.0,aCM3
2069,8203.0,3367.0,16.0,aCM1
2070,7431.0,3375.0,24.0,aCM1
2071,7891.0,3383.0,24.0,aCM3
2072,8139.0,3395.0,16.0,aCM1
2073,7907.0,3439.0,16.0,aCM1
2074,7975.0,3439.0,24.0,aCM1
2075,7791.0,3467.0,8.0,aCM3
2076,8127.0,3499.0,20.0,aCM1
2077,7387.0,3503.0,20.0,aCM1
2078,7747.0,3559.0,4.0,aCM1
2079,7903.0,3607.0,24.0,aCM1
2080,7759.0,3615.0,16.0,aCM3
2081,8063.0,3615.0,16.0,aCM1
2082,7812.0,3694.0,23.0,aCM3
2083,7582.0,4157.0,15.0,aCM1
2084,8026.0,4507.0,23.0,aCM1
2085,8038.0,3969.0,11.0,aCM1
2086,7788.0,3697.0,15.0,aCM3
2087,7751.0,3974.0,15.0,aCM1
2088,7818.0,4095.0,15.0,aCM3
2089,8155.0,4173.0,19.0,aCM3
2090,7870.0,4452.0,23.0,aCM3
2091,7582.0,3863.0,25.0,aCM1
2092,7650.0,3677.0,12.0,aCM1
2093,7498.0,3693.0,24.0,aCM1
2094,8074.0,3717.0,16.0,aCM1
2095,7874.0,3773.0,20.0,aCM1
2096,7574.0,3813.0,4.0,aCM1
2097,7886.0,3821.0,24.0,aCM1
2098,7526.0,3865.0,8.0,aCM1
2099,7662.0,3877.0,24.0,aCM3
2100,7958.0,3889.0,12.0,aCM3
2101,8062.0,3897.0,16.0,aCM1
2102,8178.0,3941.0,24.0,aCM1
2103,7790.0,3949.0,24.0,aCM3
2104,8130.0,3969.0,4.0,aCM2
2105,7670.0,4045.0,20.0,aCM1
2106,7394.0,4065.0,16.0,aCM1
2107,7410.0,4149.0,4.0,aCM1
2108,8206.0,4197.0,4.0,aCM1
2109,7474.0,4253.0,16.0,aCM3
2110,7690.0,4281.0,20.0,aCM3
2111,7906.0,4325.0,20.0,aCM1
2112,8270.0,4341.0,24.0,aCM1
2113,7558.0,4361.0,4.0,aCM3
2114,7926.0,4401.0,12.0,aCM1
2115,7518.0,4437.0,20.0,aCM1
2116,7826.0,4437.0,12.0,aCM3
2117,7748.0,5329.0,19.0,aCM3
2118,8006.0,4686.0,23.0,aCM3
2119,8248.0,4608.0,11.0,aCM3
2120,7839.0,4556.0,24.0,aCM3
2121,7419.0,4564.0,12.0,aCM1
2122,7431.0,4636.0,24.0,aCM3
2123,7867.0,4664.0,16.0,aCM1
2124,7963.0,4748.0,8.0,aCM1
2125,7647.0,4780.0,16.0,aCM1
2126,7831.0,4836.0,0.0,aCM1
2127,8287.0,4912.0,8.0,aCM1
2128,7967.0,4920.0,20.0,aCM3
2129,8231.0,4920.0,20.0,aCM1
2130,7883.0,4932.0,16.0,aCM3
2131,7407.0,5004.0,20.0,aCM3
2132,7563.0,5008.0,16.0,aCM3
2133,7519.0,5092.0,12.0,aCM3
2134,7919.0,5104.0,20.0,aCM3
2135,8171.0,5104.0,24.0,aCM1
2136,7471.0,5124.0,24.0,aCM1
2137,7931.0,5156.0,8.0,aCM1
2138,8187.0,5188.0,16.0,aCM3
2139,8103.0,5192.0,12.0,aCM3
2140,7847.0,5196.0,8.0,aCM3
2141,8003.0,5212.0,8.0,aCM3
2142,7791.0,5216.0,20.0,aCM3
2143,8267.0,5220.0,8.0,aCM3
2144,7563.0,5240.0,24.0,aCM3
2145,7883.0,5272.0,24.0,aCM3
2146,7599.0,5308.0,24.0,aCM3
2147,8039.0,5324.0,16.0,aCM1
2148,7967.0,5376.0,24.0,aCM1
2149,7795.0,5396.0,20.0,aCM3
2150,7883.0,5400.0,20.0,aCM3
2151,8167.0,5412.0,16.0,aCM1
2152,7639.0,5440.0,24.0,aCM3
2153,7895.0,5708.0,23.0,aCM3
2154,7941.0,6186.0,23.0,aCM3
2155,7426.0,5469.0,17.0,aCM3
2156,8122.0,5500.0,24.0,aCM3
2157,8250.0,5493.0,24.0,aCM1
2158,7918.0,5505.0,4.0,aCM1
2159,7686.0,5517.0,20.0,aCM3
2160,8230.0,5525.0,12.0,aCM1
2161,7654.0,5545.0,20.0,aCM3
2162,7882.0,5597.0,24.0,aCM3
2163,7938.0,5597.0,20.0,aCM1
2164,7610.0,5621.0,16.0,aCM3
2165,7998.0,5621.0,24.0,aCM3
2166,7510.0,5669.0,20.0,aCM3
2167,8030.0,5689.0,12.0,aCM3
2168,7782.0,5693.0,12.0,aCM3
2169,8154.0,5749.0,12.0,aCM1
2170,7990.0,5785.0,24.0,aCM1
2171,8034.0,5801.0,20.0,aCM3
2172,7734.0,5821.0,24.0,aCM5
2173,8138.0,5825.0,16.0,aCM1
2174,7678.0,5833.0,20.0,aCM1
2175,7846.0,5857.0,24.0,aCM3
2176,7638.0,5869.0,12.0,aCM3
2177,7738.0,5885.0,24.0,aCM1
2178,7962.0,5953.0,12.0,aCM1
2179,7522.0,5957.0,24.0,aCM4
2180,7726.0,5957.0,24.0,aCM3
2181,7754.0,6041.0,12.0,aCM1
2182,7714.0,6053.0,24.0,aCM3
2183,7702.0,6109.0,28.0,aCM3
2184,8126.0,6169.0,12.0,aCM1
2185,7566.0,6213.0,24.0,aCM3
2186,7490.0,6233.0,4.0,aCM1
2187,8194.0,6269.0,4.0,aCM1
2188,7538.0,6285.0,24.0,aCM3
2189,8074.0,6297.0,0.0,aCM3
2190,8198.0,6301.0,24.0,aCM1
2191,7570.0,6329.0,24.0,aCM1
2192,7726.0,6365.0,20.0,aCM1
2193,7811.0,7068.0,15.0,aCM3
2194,8169.0,7137.0,11.0,aCM1
2195,8023.0,6520.0,19.0,aCM1
2196,7787.0,6808.0,19.0,aCM1
2197,7480.0,6378.0,24.0,aCM3
2198,7736.0,6406.0,20.0,aCM1
2199,8240.0,6406.0,24.0,aCM3
2200,8016.0,6458.0,4.0,aCM1
2201,7780.0,6462.0,20.0,aCM1
2202,8284.0,6490.0,0.0,aCM1
2203,7564.0,6514.0,24.0,aCM3
2204,7668.0,6514.0,24.0,aCM1
2205,8092.0,6526.0,24.0,aCM1
2206,7460.0,6530.0,8.0,aCM3
2207,7468.0,6610.0,4.0,aCM1
2208,7704.0,6666.0,12.0,aCM1
2209,8156.0,6682.0,20.0,aCM4
2210,8088.0,6694.0,16.0,aCM3
2211,7704.0,6730.0,24.0,aCM1
2212,7500.0,6742.0,16.0,aCM3
2213,7620.0,6774.0,12.0,aCM2
2214,7556.0,6778.0,12.0,aCM1
2215,8288.0,6814.0,20.0,aCM3
2216,7568.0,6850.0,20.0,aCM3
2217,7776.0,6866.0,0.0,aCM3
2218,7416.0,6882.0,12.0,aCM1
2219,8084.0,6910.0,16.0,aCM3
2220,7496.0,6994.0,24.0,aCM3
2221,8196.0,7002.0,4.0,aCM1
2222,7676.0,7022.0,24.0,aCM3
2223,8064.0,7030.0,12.0,aCM3
2224,7428.0,7090.0,20.0,aCM3
2225,7996.0,7094.0,16.0,aCM3
2226,7672.0,7110.0,8.0,aCM1
2227,7988.0,7146.0,24.0,aCM3
2228,7632.0,7150.0,20.0,aCM1
2229,8232.0,7174.0,8.0,aCM1
2230,7740.0,7222.0,12.0,aCM3
2231,7967.0,7325.0,19.0,aCM3
2232,8130.0,8124.0,23.0,aCM1
2233,7534.0,7457.0,23.0,aCM3
2234,7493.0,7935.0,19.0,aCM3
2235,8212.0,7510.0,23.0,aCM3
2236,7560.0,7288.0,20.0,aCM3
2237,7512.0,7316.0,16.0,aCM1
2238,7476.0,7388.0,4.0,aCM3
2239,7864.0,7400.0,16.0,aCM3
2240,8092.0,7400.0,24.0,aCM1
2241,7668.0,7448.0,16.0,aCM3
2242,8044.0,7448.0,24.0,aCM1
2243,7460.0,7512.0,20.0,aCM3
2244,7996.0,7520.0,20.0,aCM3
2245,8108.0,7520.0,20.0,aCM3
2246,8048.0,7540.0,12.0,aCM1
2247,7672.0,7556.0,16.0,aCM1
2248,7760.0,7608.0,16.0,aCM3
2249,8172.0,7612.0,4.0,aCM3
2250,7976.0,7628.0,8.0,aCM1
2251,8128.0,7632.0,24.0,aCM3
2252,7928.0,7636.0,20.0,aCM3
2253,7820.0,7692.0,12.0,aCM1
2254,7548.0,7732.0,24.0,aCM1
2255,7992.0,7744.0,12.0,aCM3
2256,7820.0,7748.0,24.0,aCM1
2257,7892.0,7748.0,20.0,aCM3
2258,8160.0,7748.0,16.0,aCM3
2259,7788.0,7796.0,8.0,aCM1
2260,7612.0,7900.0,0.0,aCM1
2261,8200.0,7908.0,24.0,aCM1
2262,8016.0,7936.0,24.0,aCM3
2263,7612.0,8000.0,8.0,aCM3
2264,8168.0,8048.0,4.0,aCM1
2265,8028.0,8104.0,20.0,aCM3
2266,7580.0,8156.0,16.0,aCM3
2267,8020.0,8188.0,24.0,aCM3
2268,8130.0,9105.0,19.0,aCM3
2269,7854.0,9067.0,23.0,aCM1
2270,7472.0,8276.0,23.0,aCM3
2271,8221.0,8302.0,19.0,aCM3
2272,7878.0,8567.0,11.0,aCM1
2273,7657.0,8928.0,24.0,aCM3
2274,7924.0,8224.0,20.0,aCM3
2275,7760.0,8252.0,20.0,aCM3
2276,7980.0,8408.0,20.0,aCM3
2277,7980.0,8484.0,16.0,aCM3
2278,8112.0,8488.0,24.0,aCM3
2279,7552.0,8492.0,20.0,aCM1
2280,7644.0,8496.0,4.0,aCM3
2281,7880.0,8540.0,16.0,aCM1
2282,7904.0,8612.0,16.0,aCM1
2283,7508.0,8620.0,8.0,aCM3
2284,7984.0,8644.0,16.0,aCM3
2285,7752.0,8684.0,24.0,aCM1
2286,7656.0,8720.0,12.0,aCM1
2287,7716.0,8740.0,12.0,aCM1
2288,7584.0,8756.0,24.0,aCM3
2289,7524.0,8828.0,0.0,aCM1
2290,8140.0,8852.0,12.0,aCM1
2291,7808.0,8876.0,16.0,aCM1
2292,8056.0,8952.0,24.0,aCM1
2293,7892.0,8984.0,24.0,aCM1
2294,8012.0,9040.0,16.0,aCM1
2295,7652.0,9068.0,24.0,aCM1
2296,7968.0,9068.0,8.0,aCM1
2297,8144.0,9072.0,20.0,aCM3
2298,7452.0,9092.0,0.0,aCM1
2299,7888.0,9104.0,12.0,aCM1
2300,7580.0,9116.0,24.0,aCM1
2301,7912.0,9647.0,7.0,aCM3
2302,7890.0,9759.0,11.0,aCM3
2303,8263.0,9714.0,23.0,aCM3
2304,7493.0,9938.0,15.0,aCM1
2305,8020.0,9203.0,12.0,aCM3
2306,8220.0,9231.0,16.0,aCM3
2307,7984.0,9271.0,16.0,aCM3
2308,7840.0,9283.0,20.0,aCM1
2309,7620.0,9335.0,12.0,aCM3
2310,8104.0,9339.0,12.0,aCM3
2311,8040.0,9491.0,4.0,aCM3
2312,8260.0,9503.0,20.0,aCM1
2313,8176.0,9511.0,24.0,aCM1
2314,7812.0,9571.0,8.0,aCM3
2315,7448.0,9619.0,20.0,aCM3
2316,7816.0,9643.0,12.0,aCM3
2317,7444.0,9647.0,24.0,aCM3
2318,8236.0,9667.0,12.0,aCM1
2319,7592.0,9703.0,20.0,aCM3
2320,8100.0,9723.0,16.0,aCM1
2321,7456.0,9731.0,4.0,aCM1
2322,7552.0,9759.0,24.0,aCM1
2323,7824.0,9783.0,20.0,aCM3
2324,8012.0,9783.0,16.0,aCM1
2325,7736.0,9835.0,12.0,aCM1
2326,8044.0,9847.0,0.0,aCM1
2327,7736.0,9879.0,16.0,aCM3
2328,7532.0,9895.0,8.0,aCM3
2329,7760.0,9935.0,12.0,aCM3
2330,8180.0,9959.0,16.0,aCM3
2331,7828.0,9967.0,20.0,aCM3
2332,7770.0,10799.0,3.0,aCM1
2333,7930.0,10190.0,15.0,aCM1
2334,7545.0,10392.0,19.0,aCM3
2335,8234.0,10403.0,11.0,aCM1
2336,7694.0,10525.0,11.0,aCM3
2337,8136.0,10094.0,12.0,aCM1
2338,7908.0,10126.0,16.0,aCM1
2339,7856.0,10178.0,0.0,aCM3
2340,7980.0,10206.0,24.0,aCM1
2341,8156.0,10214.0,16.0,aCM3
2342,8156.0,10238.0,20.0,aCM3
2343,8272.0,10238.0,12.0,aCM1
2344,7812.0,10302.0,12.0,aCM3
2345,7952.0,10306.0,20.0,aCM3
2346,7740.0,10370.0,8.0,aCM1
2347,8024.0,10394.0,12.0,aCM1
2348,8236.0,10510.0,24.0,aCM1
2349,7928.0,10610.0,24.0,aCM1
2350,7456.0,10650.0,0.0,aCM1
2351,7864.0,10762.0,24.0,aCM1
2352,7828.0,10834.0,24.0,aCM1
2353,7672.0,10842.0,24.0,aCM1
2354,7801.0,11266.0,19.0,aCM1
2355,8270.0,10973.0,16.0,aCM1
2356,7490.0,11013.0,24.0,aCM3
2357,7466.0,11057.0,24.0,aCM1
2358,8246.0,11093.0,24.0,aCM1
2359,7890.0,11213.0,24.0,aCM1
2360,8126.0,11237.0,12.0,aCM1
2361,7950.0,11257.0,24.0,aCM1
2362,7730.0,11289.0,8.0,aCM1
2363,7998.0,11325.0,8.0,aCM1
2364,7854.0,11477.0,24.0,aCM1
2365,8070.0,11485.0,20.0,aCM1
2366,7942.0,11525.0,4.0,aCM1
2367,7942.0,11605.0,16.0,aCM1
2368,8178.0,11669.0,12.0,aCM1
2369,8258.0,11669.0,12.0,aCM1
2370,7870.0,11797.0,16.0,aCM1
2371,7750.0,11817.0,20.0,aCM1
2372,8388.0,2513.0,2.0,aCM1
2373,9167.0,2721.0,23.0,aCM1
2374,8391.0,2269.0,24.0,aCM1
2375,8471.0,2273.0,8.0,aCM1
2376,8739.0,2273.0,24.0,aCM1
2377,8347.0,2297.0,12.0,aCM1
2378,8295.0,2365.0,4.0,aCM1
2379,8675.0,2389.0,4.0,aCM1
2380,8327.0,2441.0,4.0,aCM1
2381,8691.0,2481.0,12.0,aCM1
2382,8751.0,2485.0,8.0,aCM1
2383,8447.0,2533.0,24.0,aCM1
2384,8643.0,2541.0,20.0,aCM1
2385,8463.0,2617.0,20.0,aCM1
2386,8407.0,2689.0,20.0,aCM1
2387,8731.0,2717.0,24.0,aCM1
2388,8510.0,2810.0,12.0,aCM1
2389,8406.0,2854.0,24.0,aCM1
2390,8502.0,3006.0,20.0,aCM1
2391,8418.0,3022.0,8.0,aCM1
2392,8554.0,3142.0,24.0,aCM1
2393,8326.0,3186.0,24.0,aCM1
2394,8334.0,3230.0,28.0,aCM1
2395,8566.0,3234.0,24.0,aCM1
2396,8362.0,3358.0,20.0,aCM1
2397,8302.0,3526.0,24.0,aCM3
2398,9006.0,3590.0,24.0,aCM1
2399,9055.0,4164.0,15.0,aCM1
2400,8943.0,4474.0,19.0,aCM3
2401,9071.0,3775.0,19.0,aCM1
2402,8361.0,3741.0,20.0,aCM1
2403,8825.0,3941.0,16.0,aCM1
2404,9001.0,3973.0,4.0,aCM1
2405,8733.0,4001.0,24.0,aCM1
2406,8801.0,4005.0,4.0,aCM1
2407,8965.0,4009.0,12.0,aCM1
2408,8377.0,4105.0,20.0,aCM3
2409,8753.0,4121.0,24.0,aCM1
2410,8937.0,4121.0,24.0,aCM1
2411,8921.0,4161.0,24.0,aCM3
2412,8625.0,4185.0,16.0,aCM1
2413,8741.0,4197.0,12.0,aCM1
2414,8433.0,4201.0,20.0,aCM1
2415,8629.0,4229.0,4.0,aCM1
2416,8693.0,4229.0,16.0,aCM1
2417,9061.0,4229.0,20.0,aCM3
2418,8597.0,4249.0,24.0,aCM1
2419,8377.0,4269.0,24.0,aCM1
2420,8581.0,4313.0,20.0,aCM1
2421,8625.0,4377.0,24.0,aCM3
2422,8485.0,4385.0,12.0,aCM1
2423,8737.0,4429.0,16.0,aCM3
2424,8353.0,4505.0,24.0,aCM1
2425,8529.0,4505.0,24.0,aCM3
2426,8885.0,4505.0,24.0,aCM1
2427,8728.0,5001.0,3.0,aCM3
2428,8610.0,5170.0,19.0,aCM3
2429,8961.0,4654.0,19.0,aCM3
2430,8636.0,5439.0,19.0,aCM3
2431,9104.0,4559.0,20.0,aCM5
2432,8924.0,4567.0,24.0,aCM3
2433,8428.0,4623.0,24.0,aCM3
2434,9200.0,4667.0,8.0,aCM1
2435,8760.0,4671.0,24.0,aCM3
2436,8840.0,4671.0,24.0,aCM1
2437,8516.0,4695.0,16.0,aCM1
2438,8944.0,4739.0,20.0,aCM3
2439,8348.0,4755.0,8.0,aCM1
2440,8900.0,4767.0,8.0,aCM3
2441,8596.0,4783.0,24.0,aCM3
2442,8824.0,4819.0,12.0,aCM3
2443,8960.0,4831.0,4.0,aCM3
2444,8784.0,4895.0,24.0,aCM1
2445,9032.0,4907.0,12.0,aCM3
2446,8904.0,4943.0,4.0,aCM3
2447,9160.0,4967.0,0.0,aCM1
2448,8316.0,4975.0,16.0,aCM1
2449,9040.0,5083.0,24.0,aCM3
2450,8472.0,5103.0,8.0,aCM1
2451,8528.0,5111.0,24.0,aCM3
2452,8776.0,5119.0,16.0,aCM3
2453,8608.0,5215.0,16.0,aCM5
2454,8508.0,5223.0,24.0,aCM3
2455,9104.0,5267.0,24.0,aCM3
2456,8900.0,5279.0,24.0,aCM5
2457,8960.0,5287.0,24.0,aCM1
2458,8360.0,5335.0,24.0,aCM1
2459,8316.0,5343.0,24.0,aCM1
2460,8920.0,5355.0,24.0,aCM1
2461,8412.0,5403.0,20.0,aCM3
2462,9116.0,5427.0,24.0,aCM3
2463,8864.0,5443.0,12.0,aCM1
2464,9148.0,6207.0,12.0,aCM3
2465,8757.0,5883.0,15.0,aCM3
2466,8655.0,5611.0,23.0,aCM3
2467,8376.0,5472.0,28.0,aCM3
2468,8676.0,5492.0,24.0,aCM1
2469,8968.0,5492.0,24.0,aCM1
2470,8572.0,5516.0,0.0,aCM1
2471,8772.0,5612.0,24.0,aCM1
2472,8368.0,5632.0,24.0,aCM3
2473,8800.0,5660.0,12.0,aCM1
2474,8920.0,5680.0,8.0,aCM3
2475,8524.0,5740.0,24.0,aCM1
2476,8828.0,5744.0,12.0,aCM1
2477,8444.0,5804.0,24.0,aCM1
2478,8380.0,5860.0,8.0,aCM1
2479,8948.0,5944.0,12.0,aCM3
2480,8724.0,5960.0,12.0,aCM3
2481,8920.0,5988.0,24.0,aCM1
2482,8332.0,6056.0,24.0,aCM3
2483,8524.0,6056.0,16.0,aCM1
2484,8792.0,6128.0,16.0,aCM3
2485,8688.0,6172.0,16.0,aCM1
2486,8748.0,6172.0,24.0,aCM1
2487,8328.0,6184.0,24.0,aCM3
2488,8668.0,6232.0,24.0,aCM1
2489,8900.0,6256.0,24.0,aCM3
2490,9184.0,6272.0,24.0,aCM3
2491,8368.0,6280.0,16.0,aCM3
2492,8468.0,6296.0,24.0,aCM3
2493,9028.0,6300.0,20.0,aCM3
2494,8792.0,6320.0,12.0,aCM3
2495,9196.0,6336.0,24.0,aCM3
2496,8872.0,6352.0,4.0,aCM3
2497,8383.0,6596.0,15.0,aCM1
2498,8912.0,6637.0,23.0,aCM3
2499,8829.0,6784.0,23.0,aCM3
2500,8890.0,6942.0,23.0,aCM3
2501,9103.0,7184.0,23.0,aCM3
2502,9059.0,6612.0,11.0,aCM1
2503,8705.0,6915.0,23.0,aCM1
2504,9044.0,7099.0,23.0,aCM3
2505,8964.0,6753.0,15.0,aCM2
2506,8975.0,6970.0,19.0,aCM3
2507,8408.0,6378.0,20.0,aCM1
2508,8608.0,6398.0,12.0,aCM3
2509,8408.0,6466.0,4.0,aCM1
2510,8672.0,6498.0,8.0,aCM1
2511,9148.0,6498.0,24.0,aCM1
2512,8436.0,6522.0,16.0,aCM1
2513,9196.0,6578.0,20.0,aCM3
2514,8844.0,6586.0,8.0,aCM1
2515,8836.0,6630.0,20.0,aCM3
2516,8644.0,6682.0,24.0,aCM1
2517,8500.0,6690.0,20.0,aCM1
2518,8556.0,6694.0,24.0,aCM3
2519,8900.0,6722.0,20.0,aCM3
2520,9020.0,6722.0,24.0,aCM1
2521,9192.0,6774.0,24.0,aCM3
2522,8972.0,6790.0,16.0,aCM3
2523,8696.0,6798.0,12.0,aCM1
2524,8904.0,6814.0,4.0,aCM1
2525,9016.0,6838.0,24.0,aCM3
2526,8556.0,6846.0,16.0,aCM3
2527,9180.0,6874.0,24.0,aCM3
2528,8396.0,6946.0,4.0,aCM3
2529,8828.0,6990.0,16.0,aCM3
2530,8764.0,6994.0,20.0,aCM3
2531,8696.0,7010.0,16.0,aCM1
2532,8936.0,7114.0,16.0,aCM1
2533,8456.0,7174.0,20.0,aCM3
2534,8928.0,7274.0,20.0,aCM1
2535,8516.0,7421.0,19.0,aCM3
2536,8524.0,7732.0,19.0,aCM3
2537,8564.0,7953.0,23.0,aCM1
2538,9157.0,8180.0,23.0,aCM3
2539,8816.0,7458.0,19.0,aCM3
2540,9146.0,7569.0,19.0,aCM1
2541,8696.0,7571.0,19.0,aCM3
2542,8367.0,7927.0,11.0,aCM1
2543,8646.0,7283.0,16.0,aCM1
2544,8722.0,7295.0,24.0,aCM3
2545,9198.0,7299.0,4.0,aCM1
2546,8354.0,7343.0,16.0,aCM3
2547,9086.0,7343.0,12.0,aCM3
2548,8446.0,7363.0,4.0,aCM3
2549,9146.0,7451.0,8.0,aCM3
2550,8974.0,7455.0,12.0,aCM1
2551,8394.0,7467.0,24.0,aCM1
2552,8374.0,7523.0,20.0,aCM1
2553,8742.0,7551.0,12.0,aCM1
2554,8490.0,7647.0,4.0,aCM1
2555,8706.0,7691.0,12.0,aCM3
2556,8366.0,7711.0,8.0,aCM3
2557,8958.0,7783.0,0.0,aCM1
2558,9150.0,7795.0,16.0,aCM3
2559,8778.0,7799.0,16.0,aCM3
2560,9038.0,7819.0,4.0,aCM3
2561,8434.0,7835.0,4.0,aCM3
2562,8718.0,7835.0,4.0,aCM3
2563,8342.0,7855.0,16.0,aCM1
2564,8578.0,7871.0,20.0,aCM1
2565,8990.0,7899.0,16.0,aCM1
2566,9110.0,7919.0,20.0,aCM1
2567,8738.0,7923.0,8.0,aCM5
2568,8410.0,7983.0,12.0,aCM1
2569,8954.0,7991.0,4.0,aCM3
2570,8526.0,8011.0,24.0,aCM1
2571,8578.0,8075.0,20.0,aCM3
2572,8510.0,8127.0,24.0,aCM1
2573,8810.0,8139.0,20.0,aCM1
2574,8450.0,8155.0,4.0,aCM3
2575,9057.0,8278.0,11.0,aCM3
2576,8960.0,8315.0,19.0,aCM1
2577,8839.0,8695.0,19.0,aCM3
2578,9107.0,8951.0,19.0,aCM5
2579,8926.0,8206.0,4.0,aCM1
2580,8682.0,8222.0,24.0,aCM3
2581,8790.0,8274.0,24.0,aCM5
2582,9046.0,8386.0,0.0,aCM3
2583,8554.0,8398.0,24.0,aCM1
2584,8650.0,8402.0,20.0,aCM1
2585,9146.0,8442.0,24.0,aCM1
2586,8702.0,8446.0,20.0,aCM1
